NbProcess	Error	Estimation	Ntot	Time	Total
8	7.672974073119869E-5	3.1413516	10000000	53	7853379
9-------------------
9	6.0370840319233176E-5	3.141782314178231	9999999	198	7854455
9	8.643369386909203E-5	3.1413211141321113	9999999	71	7853302
9	3.155706400339576E-5	3.141493514149351	9999999	53	7853733
9	4.738379566432932E-5	3.1417415141741514	9999999	56	7854353
9	6.011619238483438E-5	3.141781514178151	9999999	52	7854453
9	1.2734324706964957E-4	3.1419927141992714	9999999	52	7854981
9	3.3123511337290145E-5	3.1416967141696714	9999999	55	7854241
9	5.438661386064951E-5	3.1417635141763514	9999999	48	7854408
9	5.438661386064951E-5	3.1417635141763514	9999999	54	7854408
9	5.9059040919878934E-5	3.141407114140711	9999999	52	7853517
10-------------------
10	1.7295253399126658E-4	3.142136	10000000	185	7855340
10	2.964908861525874E-4	3.1406612	10000000	70	7851653
10	1.0636210580161104E-4	3.1419268	10000000	45	7854817
10	1.77697636628844E-4	3.1410343999999997	10000000	44	7852586
10	5.4541256330884034E-5	3.141764	10000000	46	7854410
10	9.812016508279908E-5	3.1412844	10000000	45	7853211
10	2.958542663802722E-4	3.1406631999999997	10000000	44	7851658
10	1.525807012754836E-4	3.1420719999999998	10000000	39	7855180
10	1.786821119426689E-4	3.142154	10000000	47	7855385
10	1.7413256590348303E-4	3.1410456	10000000	44	7852614
11-------------------
11	1.3397294625958027E-4	3.142013542013542	9999990	176	7855026
11	2.5525677179555166E-4	3.140790740790741	9999990	77	7851969
11	3.972231229999666E-4	3.1403447403447404	9999990	43	7850854
11	3.2490304453889094E-4	3.140571940571941	9999990	44	7851422
11	1.6032903119163363E-4	3.142096342096342	9999990	43	7855233
11	1.7542711079425575E-5	3.141537541537542	9999990	44	7853836
11	1.0475970711098892E-4	3.141263541263541	9999990	43	7853151
11	1.5377947860291627E-4	3.1411095411095413	9999990	48	7852766
11	2.3170181666314605E-4	3.1408647408647408	9999990	42	7852154
11	8.469852660397144E-5	3.141858741858742	9999990	42	7854639
12-------------------
12	9.632158006346584E-5	3.1418952567581027	9999996	192	7854735
12	1.8531911988808848E-4	3.141010456404183	9999996	64	7852523
12	2.2033516132604722E-4	3.1422848569139425	9999996	39	7855709
12	9.670161212773017E-5	3.1412888565155423	9999996	39	7853219
12	9.364583599795541E-5	3.1412984565193827	9999996	44	7853243
12	1.8781260772993292E-5	3.1416516566606627	9999996	40	7854126
12	1.8442785185031408E-4	3.141013256405303	9999996	39	7852530
12	3.873842564149352E-4	3.1428096571238626	9999996	39	7857021
12	1.2535145329526593E-4	3.1419864567945823	9999996	40	7854963
12	1.0192383630112708E-4	3.1419128567651424	9999996	39	7854779
13-------------------
13	8.609909150358329E-5	3.1418631418631415	9999990	178	7854650
13	9.501177722946537E-5	3.1418911418911417	9999990	70	7854720
13	2.5365758314928994E-4	3.1423895423895423	9999990	38	7855966
13	6.630783440809556E-5	3.141384341384341	9999990	44	7853453
13	9.41205086569337E-5	3.141888341888342	9999990	37	7854713
13	2.7855961705060853E-5	3.141505141505142	9999990	36	7853755
13	1.7720710965383457E-4	3.1410359410359407	9999990	36	7852582
13	1.217498344071116E-4	3.1419751419751423	9999990	37	7854930
13	7.413062781479608E-5	3.141825541825542	9999990	38	7854556
13	3.478748653922971E-5	3.1417019417019416	9999990	36	7854247
14-------------------
14	4.937373152900443E-5	3.1414375414375413	9999990	166	7853586
14	5.268415765573236E-5	3.1414271414271413	9999990	66	7853560
14	2.6129448977029078E-5	3.1416747416747417	9999990	36	7854179
14	1.2131183774462856E-4	3.141211541211541	9999990	37	7853021
14	5.4777367381508686E-5	3.141764741764742	9999990	34	7854404
14	1.4696000260281053E-4	3.1420543420543416	9999990	34	7855128
14	1.5905579037379185E-4	3.1420923420923423	9999990	34	7855223
14	4.7647218800689934E-5	3.1417423417423413	9999990	33	7854348
14	3.9715182333522806E-4	3.142840342840343	9999990	37	7857093
14	4.05170702201539E-5	3.1417199417199417	9999990	36	7854292
15-------------------
15	1.3073381979759082E-4	3.1411819411819413	9999990	168	7852947
15	2.2208121086353389E-4	3.1422903422903423	9999990	72	7855718
15	1.3340762551532716E-4	3.1411735411735413	9999990	47	7852926
15	4.1479638457424055E-5	3.1414623414623417	9999990	32	7853648
15	5.897906208076828E-5	3.1417779417779417	9999990	31	7854437
15	1.4606873403027885E-4	3.142051542051542	9999990	30	7855121
15	1.7364203536342522E-4	3.141047141047141	9999990	35	7852610
15	4.930243186412458E-5	3.1417475417475416	9999990	32	7854361
15	7.623911278827935E-5	3.1413531413531413	9999990	32	7853375
15	3.753259192184591E-5	3.1414747414747413	9999990	34	7853679
16-------------------
16	7.822351186307363E-5	3.1418384	10000000	210	7854596
16	2.018891879786596E-4	3.1409584	10000000	54	7852396
16	7.660241677679218E-5	3.141352	10000000	53	7853380
16	1.0190576739512186E-4	3.1419128	10000000	49	7854782
16	8.930069590223468E-5	3.1418732	10000000	35	7854683
16	2.05420142382028E-4	3.142238	10000000	48	7855595
16	1.3781112255669643E-4	3.1420256	10000000	30	7855064
16	2.2630127091571972E-4	3.1423036	10000000	48	7855759
16	5.87770631504114E-5	3.141408	10000000	31	7853520
16	3.8277906480221926E-5	3.1414724	10000000	33	7853681
17-------------------
17	1.305971345900965E-4	3.141182370591185	9999995	167	7852952
17	6.535452932062288E-5	3.1417979708989856	9999995	69	7854491
17	1.7014219624607283E-4	3.1421271710635854	9999995	48	7855314
17	2.42769594567352E-4	3.1408299704149854	9999995	47	7852071
17	4.388947823968354E-5	3.1414547707273854	9999995	45	7853633
17	4.605398654810298E-5	3.141447970723985	9999995	48	7853616
17	2.8498846060438354E-4	3.1424879712439857	9999995	46	7856216
17	1.2812527026139398E-4	3.1419951709975855	9999995	47	7854984
17	8.590640422436241E-5	3.1413227706613855	9999995	47	7853303
17	6.909963383049086E-5	3.1413755706877855	9999995	48	7853435
18-------------------
18	2.0769358962040906E-4	3.1422451422451423	9999990	181	7855605
18	1.942685366145544E-4	3.140982340982341	9999990	44	7852448
18	1.5306902024172267E-5	3.1416407416407415	9999990	47	7854094
18	9.13906785221658E-5	3.1413055413055413	9999990	48	7853256
18	2.1158461173909703E-4	3.140927940927941	9999990	43	7852312
18	9.53377250578853E-5	3.1412931412931413	9999990	44	7853225
18	2.3055589992693293E-4	3.140868340868341	9999990	44	7852163
18	1.059591099769114E-5	3.1416259416259416	9999990	45	7854057
18	1.1793011195302078E-4	3.1419631419631417	9999990	46	7854900
18	1.7949894312611943E-4	3.141028741028741	9999990	74	7852564
19-------------------
19	2.850189219229812E-5	3.1415031122546684	9999985	183	7853746
19	7.284812759370886E-5	3.1418215127322693	9999985	64	7854542
19	9.318255808577889E-5	3.141299911949868	9999985	46	7853238
19	2.4011462194636332E-4	3.140838311257467	9999985	45	7852084
19	1.0413243459548326E-4	3.1412655118982675	9999985	44	7853152
19	3.162918937127072E-4	3.142586313879471	9999985	42	7856454
19	1.8756718265293407E-4	3.14218191327287	9999985	48	7855443
19	2.448630481097854E-4	3.1423619135428704	9999985	75	7855893
19	1.6613929343426383E-4	3.1410707116060674	9999985	46	7852665
19	8.893973791587525E-6	3.1415647123470682	9999985	48	7853900
20-------------------
20	2.385618330280307E-5	3.1416676	10000000	179	7854169
20	1.0241506321303058E-4	3.1419144	10000000	50	7854786
20	6.858100764494204E-5	3.1413772	10000000	46	7853443
20	6.463396505622022E-5	3.1413896	10000000	46	7853474
20	3.033322633722211E-4	3.1425456	10000000	45	7856364
20	1.3933901001042257E-4	3.1420304000000003	10000000	43	7855076
20	2.79522683885625E-4	3.1424708	10000000	42	7856177
20	5.712185174242013E-5	3.1414131999999997	10000000	40	7853533
20	1.4777650732748475E-4	3.1411284	10000000	39	7852821
20	4.375618268289657E-6	3.1416063999999997	10000000	44	7854016
