NbProcess	Error	Estimation	Ntot	Time	Total
14	9.556168830149352E-6	3.141562632	1000000000	3395	785390658
14	1.3316045205716927E-5	3.14155082	1000000000	3364	785387705
14	1.796846250220415E-5	3.141536204	1000000000	3427	785384051
14	2.5144701722103627E-5	3.141671648	1000000000	3408	785417912
14	4.6554698223927604E-6	3.141578028	1000000000	3378	785394507
14	3.308643529868446E-6	3.141603048	1000000000	3375	785400762
14	1.9019146272320406E-5	3.141652404	1000000000	3492	785413101
14	1.767460531308099E-5	3.14164818	1000000000	3359	785412045
14	2.2701355035735357E-5	3.141663972	1000000000	3471	785415993
14	5.409227632903306E-6	3.14157566	1000000000	3478	785393915
15-------------------
15	1.4790456598521649E-5	3.141546188	1000000000	3271	785386547
15	2.3836823563874205E-5	3.141517768	1000000000	3256	785379442
15	1.4394740245873294E-5	3.141637876	1000000000	3260	785409469
15	1.6251597059631565E-6	3.141587548	1000000000	3223	785396887
15	1.3205534511080485E-5	3.14163414	1000000000	3270	785408535
15	1.11568920835844E-5	3.141627704	1000000000	3288	785406926
15	1.4953692406035877E-5	3.141639632	1000000000	3308	785409908
15	3.388596475447328E-6	3.141582008	1000000000	3298	785395502
15	2.169396141004663E-5	3.1415245	1000000000	3266	785381125
15	2.673296997061963E-6	3.141601052	1000000000	3238	785400263
16-------------------
16	5.595120606407472E-6	3.141575076	1000000000	3248	785393769
16	6.05247474877741E-6	3.141611668	1000000000	3255	785402917
16	7.337173449410431E-6	3.141615704	1000000000	3325	785403926
16	1.4081523317962628E-5	3.141636892	1000000000	3241	785409223
16	1.4921600271595683E-5	3.141545776	1000000000	3280	785386444
16	3.377700468965513E-5	3.14148654	1000000000	3270	785371635
16	7.046613687489704E-6	3.141570516	1000000000	3274	785392629
16	2.7106502714729383E-5	3.141507496	1000000000	3244	785376874
16	9.97277930710921E-6	3.141623984	1000000000	3361	785405996
16	1.3580405473713824E-6	3.14159692	1000000000	3258	785399230
17-------------------
17	1.5093748755953706E-5	3.141640072	1000000000	3333	785410018
17	3.949003052687858E-5	3.141468592	1000000000	3265	785367148
17	1.8260295503774958E-5	3.14165002	1000000000	3332	785412505
17	1.1502952093978882E-5	3.141556516	1000000000	3609	785389129
17	1.0665160473630725E-5	3.141559148	1000000000	6025	785389787
17	1.6043324310588386E-5	3.141542252	1000000000	7329	785385563
17	1.3412811411065867E-5	3.141550516	1000000000	7218	785387629
17	4.200923304914184E-6	3.141579456	1000000000	7137	785394864
17	1.1793250710167056E-5	3.141555604	1000000000	7154	785388901
17	2.44658038989957E-5	3.141515792	1000000000	7120	785378948
18-------------------
18	8.831956674920193E-6	3.1416204	1000000000	7174	785405100
18	4.664643645110464E-6	3.141607308	1000000000	7167	785401827
18	2.815899826138599E-6	3.1416015	1000000000	7092	785400375
18	8.214174349927389E-6	3.141566848	1000000000	7309	785391712
18	1.8049476275148899E-6	3.141598324	1000000000	7085	785399581
18	1.257501979071771E-5	3.141553148	1000000000	7188	785388287
18	5.234793815260384E-6	3.141576208	1000000000	7183	785394052
18	1.4841647326158158E-5	3.14163928	1000000000	7299	785409820
18	1.801429912579049E-5	3.14153606	1000000000	7175	785384015
18	1.2482073303894948E-5	3.14155344	1000000000	7179	785388360
19-------------------
19	1.5961363422882321E-6	3.141597668	1000000000	7157	785399417
19	2.3725513186473582E-6	3.1415852	1000000000	7078	785396300
19	3.690052243864005E-5	3.14170858	1000000000	7123	785427145
19	1.5953185448656985E-5	3.141642772	1000000000	7180	785410693
19	3.019920156892419E-5	3.14149778	1000000000	7105	785374445
19	2.4278637685841452E-5	3.14151638	1000000000	7115	785379095
19	2.082179232197338E-5	3.14152724	1000000000	7385	785381810
19	2.0277645479029597E-6	3.141599024	1000000000	7093	785399756
19	1.6261309418532746E-5	3.14164374	1000000000	7191	785410935
19	1.2084822566005315E-5	3.141554688	1000000000	7250	785388672
20-------------------
20	2.684495007190656E-6	3.14158422	1000000000	7208	785396055
20	5.609925922919484E-7	3.141594416	1000000000	7221	785398604
20	6.6649029698614024E-6	3.141613592	1000000000	7258	785403398
20	1.6066242622310875E-5	3.14154218	1000000000	7171	785385545
20	1.5022447341486067E-5	3.141639848	1000000000	7218	785409962
20	4.626185312843926E-6	3.14157812	1000000000	7106	785394530
20	2.0165061862685684E-5	3.141656004	1000000000	7238	785414001
20	1.554119437228069E-6	3.141597536	1000000000	7045	785399384
20	1.3693185256775431E-5	3.141635672	1000000000	7075	785408918
20	3.237080969526897E-6	3.141582484	1000000000	7166	785395621
